yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2020,NLDS2,sierrma01,MIA,NL,3,8,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0
2020,NLWC3,sierrma01,MIA,NL,2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2020,NLWC4,simslu01,CIN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS2,singebr01,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALCS,singljo02,HOU,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,ALWC1,singljo02,HOU,AL,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,ALWC,sippto01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS1,sippto01,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALCS,sippto01,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,sirijo01,HOU,AL,4,6,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0
2021,ALCS,sirijo01,HOU,AL,3,8,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
2022,ALWC1,sirijo01,TBA,AL,2,9,1,1,0,0,1,1,0,0,0,5,0,0,0,0,0
2023,ALWC1,sirijo01,TBA,AL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS1,skubata01,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALWC1,skubata01,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS2,slateau01,SFN,NL,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALWC2,slateau01,BAL,AL,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,ALDS1,slegeaa01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALCS,slegeaa01,TBA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS2,smeltde01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,smithaj01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC2,smithaj01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS2,smithca02,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS1,smithca05,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALCS,smithca05,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLWC1,smithdr01,NYN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS1,smithjo05,CLE,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALCS,smithjo05,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS1,smithjo05,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALCS,smithjo05,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,WS,smithjo05,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WS,smithjo09,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,smithpa04,ARI,NL,6,9,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,NLDS2,smithpa04,ARI,NL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,WS,smithpa04,ARI,NL,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,NLDS1,smithwi04,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,smithwi04,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,smithwi04,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLCS,smithwi04,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLCS,smithwi04,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS1,smithwi04,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,smithwi04,ATL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS1,smithwi04,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WS,smithwi04,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,smithwi05,LAN,NL,4,13,0,1,0,0,0,0,0,0,3,5,1,0,0,0,0
2020,WS,smithwi05,LAN,NL,6,24,3,4,1,0,1,2,0,0,2,10,0,0,0,0,0
2020,NLCS,smithwi05,LAN,NL,7,28,3,5,1,0,1,7,0,0,0,10,0,0,0,0,0
2020,NLDS1,smithwi05,LAN,NL,3,11,1,5,2,0,0,3,0,0,3,2,1,0,0,0,0
2020,NLWC1,smithwi05,LAN,NL,2,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
2021,NLCS,smithwi05,LAN,NL,6,23,3,5,0,0,1,1,0,0,4,5,2,0,0,0,0
2021,NLDS2,smithwi05,LAN,NL,5,18,3,6,2,0,2,3,0,0,3,2,0,0,0,0,0
2021,NLWC,smithwi05,LAN,NL,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,NLDS2,smithwi05,LAN,NL,4,16,2,3,2,0,0,2,0,0,0,2,0,0,0,1,0
2023,NLDS2,smithwi05,LAN,NL,3,12,1,5,1,1,0,2,0,0,0,1,0,0,0,0,0
2024,NLDS2,smithwi05,LAN,NL,5,16,4,2,0,0,1,2,1,0,4,2,0,0,0,0,1
2024,NLCS,smithwi05,LAN,NL,6,22,3,4,0,0,1,4,0,0,3,4,0,0,0,0,0
2024,WS,smithwi05,LAN,NL,5,18,2,2,1,0,1,2,0,0,1,3,0,0,0,1,0
2015,ALCS,smoakju01,TOR,AL,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,smoakju01,TOR,AL,5,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,ALWC,smoakju01,TOR,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,ALCS,smoakju01,TOR,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,ALDS1,smoakju01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,smylydr01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLCS,smylydr01,ATL,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS1,snellbl01,TBA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALCS,snellbl01,TBA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS1,snellbl01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,snellbl01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,WS,snellbl01,TBA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS2,snellbl01,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLWC1,snellbl01,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLCS,snellbl01,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLWC,snidetr01,PIT,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS2,sobotch01,ATL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS1,sogarer01,TBA,AL,2,4,2,2,0,0,1,2,0,0,0,1,0,0,0,0,0
2020,NLWC1,sogarer01,MIL,NL,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,NLDS2,solando01,SFN,NL,5,8,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0
2023,ALDS2,solando01,MIN,AL,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,ALWC2,solando01,MIN,AL,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,NLDS2,solando01,SDN,NL,3,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024,NLWC2,solando01,SDN,NL,2,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2015,NLDS1,solerjo01,CHN,NL,4,7,3,4,1,0,2,4,0,0,6,1,0,0,0,0,0
2015,NLCS,solerjo01,CHN,NL,3,12,3,5,2,0,1,1,0,0,0,4,0,0,0,0,0
2016,NLDS1,solerjo01,CHN,NL,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,NLCS,solerjo01,CHN,NL,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2016,WS,solerjo01,CHN,NL,2,5,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1
2021,WS,solerjo01,ATL,NL,6,20,4,6,1,0,3,6,0,0,3,7,0,0,0,0,0
2021,NLCS,solerjo01,ATL,NL,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2021,NLDS1,solerjo01,ATL,NL,3,11,1,1,1,0,0,0,0,0,2,4,0,0,0,0,0
2023,NLWC2,solerjo01,MIA,NL,2,8,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
2024,NLWC2,solerjo01,ATL,NL,2,7,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0
2016,NLDS2,solissa01,WAS,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS2,solissa01,WAS,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLWC2,soriage01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLWC,soriajo01,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,soriajo01,MIL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS1,soriajo01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC4,soriajo01,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,soriajo01,OAK,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS2,sorokmi01,ATL,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2021,NLWC,sosaed01,SLN,NL,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,NLCS,sosaed01,PHI,NL,4,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2022,NLDS1,sosaed01,PHI,NL,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
2022,NLWC2,sosaed01,PHI,NL,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WS,sosaed01,PHI,NL,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,NLCS,sosaed01,PHI,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS1,sosaed01,PHI,NL,2,4,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0
2023,NLCS,sotogr01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,sotogr01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLWC2,sotogr01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALWC2,sotogr01,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLWC,sotoju01,WAS,NL,1,4,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0
2019,NLDS1,sotoju01,WAS,NL,5,18,4,5,0,0,2,4,0,0,3,4,1,1,0,0,0
2019,WS,sotoju01,WAS,NL,7,27,6,9,2,0,3,7,1,0,5,8,1,0,0,0,0
2019,NLCS,sotoju01,WAS,NL,4,16,2,3,1,0,0,1,0,0,1,7,0,0,0,0,0
2022,NLCS,sotoju01,SDN,NL,5,18,4,4,1,0,2,4,0,0,2,5,0,1,0,0,0
2022,NLWC1,sotoju01,SDN,NL,3,12,0,4,0,0,0,2,0,1,1,2,0,0,1,0,0
2022,NLDS2,sotoju01,SDN,NL,4,16,3,3,1,0,0,1,1,0,1,3,0,0,0,0,0
2024,ALDS2,sotoju01,NYA,AL,4,14,1,4,1,0,0,2,0,0,3,4,0,0,0,1,0
2024,ALCS,sotoju01,NYA,AL,5,19,5,7,1,0,3,6,0,0,4,3,1,0,0,0,0
2024,WS,sotoju01,NYA,AL,5,16,6,5,1,0,1,1,0,0,7,2,1,0,0,0,1
2021,NLWC,souzast01,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS2,souzast01,LAN,NL,3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,NLCS,souzast01,LAN,NL,6,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,NLWC,spande01,SFN,NL,1,4,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
2016,NLDS1,spande01,SFN,NL,3,15,3,4,2,1,0,1,0,1,0,3,0,0,0,0,0
2019,NLWC,spangco01,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALWC,springe01,HOU,AL,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2015,ALDS1,springe01,HOU,AL,5,19,5,4,1,0,1,3,0,0,3,10,0,0,0,0,0
2017,WS,springe01,HOU,AL,7,29,8,11,3,0,5,7,0,0,5,8,1,0,0,0,0
2017,ALCS,springe01,HOU,AL,7,26,1,3,0,0,0,0,0,0,4,7,0,0,0,0,2
2017,ALDS2,springe01,HOU,AL,4,17,4,7,2,0,1,2,0,0,2,4,0,0,0,0,0
2018,ALCS,springe01,HOU,AL,5,21,2,8,3,0,1,5,1,0,3,5,0,0,0,0,0
2018,ALDS2,springe01,HOU,AL,3,14,4,6,0,0,3,3,0,0,0,2,0,0,0,0,0
2019,ALDS1,springe01,HOU,AL,5,21,1,3,0,0,0,0,1,0,1,5,0,0,0,0,0
2019,ALCS,springe01,HOU,AL,6,25,4,4,0,0,2,4,0,0,4,10,0,0,0,0,1
2019,WS,springe01,HOU,AL,7,27,6,8,4,0,2,4,2,0,7,5,0,0,0,0,0
2020,ALCS,springe01,HOU,AL,7,30,3,7,0,0,2,5,0,1,2,6,0,0,0,0,1
2020,ALDS2,springe01,HOU,AL,4,18,4,7,1,0,2,4,0,0,0,7,0,1,0,0,0
2020,ALWC3,springe01,HOU,AL,2,9,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2022,ALWC2,springe01,TOR,AL,2,7,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0
2023,ALWC2,springe01,TOR,AL,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLWC2,stallja01,MIA,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,NLDS1,stammcr01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC2,stammcr01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,stanery01,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALCS,stanery01,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS1,stanery01,HOU,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,stanery01,HOU,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALCS,stanery01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS2,stanery01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WS,stanery01,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALCS,stanery01,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,stanery01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS1,stanery01,NYN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,stanery01,NYN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC1,stanery01,NYN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALWC,stantmi03,NYA,AL,1,3,2,1,0,0,1,1,1,0,1,1,0,0,0,0,0
2018,ALDS1,stantmi03,NYA,AL,4,18,2,4,0,0,0,0,0,0,0,6,0,0,0,0,1
2019,ALCS,stantmi03,NYA,AL,2,7,1,2,0,0,1,1,0,0,0,3,0,0,0,0,0
2019,ALDS2,stantmi03,NYA,AL,3,6,0,1,0,0,0,1,0,0,4,2,0,0,0,1,1
2020,ALDS1,stantmi03,NYA,AL,5,19,4,6,1,0,4,10,0,0,2,7,0,0,0,0,1
2020,ALWC2,stantmi03,NYA,AL,2,7,3,2,0,0,2,3,0,0,2,3,0,0,0,1,0
2021,ALWC,stantmi03,NYA,AL,1,4,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
2022,ALDS1,stantmi03,NYA,AL,5,16,2,2,0,0,2,6,0,0,2,6,0,0,0,1,0
2022,ALCS,stantmi03,NYA,AL,4,16,1,4,2,0,0,1,0,0,0,3,0,0,0,0,0
2024,ALDS2,stantmi03,NYA,AL,4,16,1,6,2,0,1,4,1,0,2,2,1,0,0,0,1
2024,ALCS,stantmi03,NYA,AL,5,18,5,4,0,0,4,7,0,0,3,5,0,0,0,0,0
2024,WS,stantmi03,NYA,AL,5,21,3,5,1,0,2,5,0,0,1,4,0,0,0,1,0
2019,ALDS2,stashco01,MIN,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC3,stashco01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS1,stephja01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS1,stephtr01,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,stephtr01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLWC,stevean01,WAS,NL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,stevean01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS2,stewabr01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALWC2,stewabr01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLWC,storytr01,COL,NL,1,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0
2018,NLDS1,storytr01,COL,NL,3,12,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0
2018,NLWC,storytr01,COL,NL,1,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
2022,WS,stottbr01,PHI,NL,6,14,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0
2022,NLWC2,stottbr01,PHI,NL,2,4,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0
2022,NLDS1,stottbr01,PHI,NL,3,11,1,2,1,0,0,1,0,0,0,2,0,0,0,0,1
2022,NLCS,stottbr01,PHI,NL,5,15,1,4,3,0,0,1,0,0,0,4,0,0,0,0,0
2023,NLCS,stottbr01,PHI,NL,7,25,2,6,1,0,0,2,4,0,2,4,0,0,0,0,1
2023,NLDS1,stottbr01,PHI,NL,4,13,1,3,0,0,0,2,1,0,2,5,0,0,0,1,0
2023,NLWC2,stottbr01,PHI,NL,2,8,2,2,0,0,1,5,0,0,0,5,0,0,0,0,0
2024,NLDS1,stottbr01,PHI,NL,4,11,1,2,0,1,0,2,0,1,2,4,0,0,0,0,0
2020,NLDS1,strahma01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC2,strahma01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,strahma01,PHI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,strahma01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS1,strahma01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS2,strasst01,WAS,NL,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,NLWC,strasst01,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLCS,strasst01,WAS,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
2019,WS,strasst01,WAS,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,strasst01,WAS,NL,2,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
2023,WS,stratch01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS2,strawmy01,HOU,AL,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,ALCS,strawmy01,HOU,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,strawmy01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC3,strawmy01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,strawmy01,CLE,AL,2,7,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0
2022,ALDS1,strawmy01,CLE,AL,5,18,1,2,1,0,0,0,0,0,1,2,0,0,0,0,0
2016,NLDS1,strichu01,SFN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,strichu01,WAS,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS1,strichu01,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS1,stridsp01,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,stridsp01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLCS,stripro01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,stripro01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,WS,stripro01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLCS,stripro01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,stripro01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,stripro01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALCS,stromma01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,stromma01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALCS,stromma01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALWC,stromma01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLCS,stroppe01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLDS1,stroppe01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLCS,stroppe01,CHN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS1,stroppe01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,WS,stroppe01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLCS,stroppe01,CHN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLDS2,stroppe01,CHN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLWC,stroppe01,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,stubbdr01,TEX,AL,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,ALCS,stubbga01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WS,stubbga01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,stubbga01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,suareeu01,CIN,NL,2,9,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0
2022,ALDS2,suareeu01,SEA,AL,3,11,2,3,0,0,1,1,0,0,1,2,0,0,0,0,1
2022,ALWC2,suareeu01,SEA,AL,2,9,3,4,2,0,0,2,0,0,0,3,0,0,0,0,0
2022,NLDS1,suarera01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLCS,suarera01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WS,suarera01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLCS,suarera01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS1,suarera01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS1,suarera01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLCS,suarero01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS2,suarero01,SDN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLWC1,suarero01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,suarero01,SDN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC2,suarero01,SDN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,WS,suerowa01,WAS,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,suerowa01,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLWC,suterbr01,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC1,suterbr01,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS2,suzukku01,ATL,NL,4,8,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0
2019,NLCS,suzukku01,WAS,NL,2,8,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
