playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
dunnida01,2023,WS,TEX,AL,0,0,3,0,0,0,0,7,3,0,0,1,0,0.333,0,0,0,0,0,10,0,0,0,0,1
duranjh01,2023,ALDS2,MIN,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
duranjh01,2023,ALWC2,MIN,AL,0,0,2,0,0,0,2,6,1,0,0,1,5,0.143,0,0,0,0,0,8,2,0,0,0,0
dysonsa01,2015,ALDS2,TEX,AL,0,0,4,0,0,0,1,11,6,1,1,1,2,0.353,2.45,1,0,0,0,18,1,1,0,0,0
dysonsa01,2016,ALDS1,TEX,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
edwarca01,2016,NLCS,CHN,NL,0,0,3,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,1
edwarca01,2016,NLDS1,CHN,NL,0,0,2,0,0,0,0,6,1,0,0,0,0,0.143,0,0,0,0,0,7,0,0,0,0,0
edwarca01,2016,WS,CHN,NL,0,1,3,0,0,0,0,8,4,2,0,2,2,0.4,6.75,0,1,0,0,13,0,2,1,0,0
edwarca01,2017,NLCS,CHN,NL,0,0,2,0,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,9,0,0,0,0,0
edwarca01,2017,NLDS2,CHN,NL,1,1,5,0,0,0,0,7,2,6,1,4,4,0.222,23.14,0,1,0,0,13,0,6,0,0,0
eflinza01,2022,NLCS,PHI,NL,0,0,2,0,0,0,0,6,2,0,0,0,1,0.286,0,0,0,0,0,7,1,0,0,0,1
eflinza01,2022,NLDS1,PHI,NL,0,0,2,0,0,0,0,7,3,3,1,0,4,0.3,11.57,0,0,0,0,10,1,3,0,0,0
eflinza01,2022,NLWC2,PHI,NL,0,0,2,0,0,0,1,6,4,1,0,1,1,0.4,4.5,0,0,0,0,11,2,1,0,0,0
eflinza01,2022,WS,PHI,NL,0,0,4,0,0,0,0,13,4,0,0,1,6,0.25,0,0,0,0,0,17,1,0,0,0,1
eflinza01,2023,ALWC1,TBA,AL,0,1,1,1,0,0,0,15,8,4,2,2,3,0.364,7.2,1,0,0,0,24,0,5,0,0,1
eflinza01,2024,ALWC2,BAL,AL,0,0,1,1,0,0,0,12,4,1,0,1,3,0.25,2.25,0,0,1,0,18,0,1,0,0,0
elderbr01,2023,NLDS1,ATL,NL,0,1,1,1,0,0,0,8,5,6,2,1,4,0.385,20.25,0,0,0,0,14,0,6,0,0,0
eovalna01,2018,ALCS,BOS,AL,1,0,2,1,0,0,0,22,7,2,0,2,5,0.241,2.45,0,0,0,0,31,0,2,0,0,0
eovalna01,2018,ALDS1,BOS,AL,1,0,1,1,0,0,0,21,5,1,0,0,5,0.2,1.29,0,0,0,0,26,0,1,1,0,0
eovalna01,2018,WS,BOS,AL,0,1,3,0,0,0,0,24,3,1,1,1,6,0.111,1.12,0,0,0,0,28,1,2,0,0,0
eovalna01,2021,ALCS,BOS,AL,1,2,3,2,0,0,0,31,12,8,0,4,9,0.279,6.97,2,0,0,0,47,0,8,0,0,0
eovalna01,2021,ALDS2,BOS,AL,0,0,1,1,0,0,0,15,3,2,1,1,8,0.158,3.6,0,0,0,0,20,0,2,0,0,0
eovalna01,2021,ALWC,BOS,AL,1,0,1,1,0,0,0,16,4,1,1,0,8,0.2,1.69,0,0,0,0,20,0,1,0,0,0
eovalna01,2023,ALCS,TEX,AL,2,0,2,2,0,0,0,37,10,5,2,4,13,0.213,3.65,1,0,1,0,53,0,5,0,1,0
eovalna01,2023,ALDS1,TEX,AL,1,0,1,1,0,0,0,21,5,1,0,0,7,0.192,1.29,0,0,0,0,26,0,1,0,0,0
eovalna01,2023,ALWC1,TEX,AL,1,0,1,1,0,0,0,20,6,1,0,0,8,0.25,1.35,0,0,0,0,25,0,1,0,0,2
eovalna01,2023,WS,TEX,AL,1,0,2,2,0,0,0,32,10,5,1,6,13,0.244,4.22,0,0,0,0,49,0,5,2,0,0
erceglu01,2024,ALWC2,KCA,AL,0,0,2,0,0,0,2,7,0,0,0,1,3,0,0,0,0,0,0,8,2,0,0,0,0
erceglu01,2024,ALDS2,KCA,AL,0,0,3,0,0,0,1,11,4,2,1,2,3,0.286,4.91,0,0,0,0,16,2,2,0,0,0
estevca01,2017,NLWC,COL,NL,0,0,1,0,0,0,0,1,1,1,0,0,1,0.5,27,0,0,0,0,2,0,1,0,0,0
estevca01,2024,NLDS1,PHI,NL,0,0,3,0,0,0,0,8,2,1,1,1,4,0.182,3.38,0,0,0,0,12,1,2,0,0,0
estraje01,2024,NLDS2,SDN,NL,0,0,3,0,0,0,0,11,3,0,0,1,5,0.214,0,0,0,0,0,15,0,1,0,0,1
estraje01,2024,NLWC2,SDN,NL,0,0,1,0,0,0,0,2,2,0,0,0,0,0.5,0,0,0,0,0,4,0,0,0,0,0
estrama01,2015,ALCS,TOR,AL,1,1,2,2,0,0,0,39,9,4,2,1,11,0.188,2.77,0,0,0,0,49,0,4,0,0,1
estrama01,2015,ALDS2,TOR,AL,1,0,1,1,0,0,0,19,5,1,0,0,4,0.208,1.42,0,0,0,0,24,0,1,0,0,0
estrama01,2016,ALCS,TOR,AL,0,2,2,2,1,0,0,42,11,4,3,1,13,0.22,2.57,0,0,0,0,53,0,5,2,0,1
estrama01,2016,ALDS1,TOR,AL,1,0,1,1,0,0,0,25,4,1,0,0,6,0.148,1.08,0,0,0,0,27,0,1,0,0,1
fairbpe01,2020,ALCS,TBA,AL,0,0,3,0,0,0,1,13,3,1,1,1,6,0.188,2.08,0,1,0,0,17,1,1,0,0,0
