playerID,awardID,yearID,lgID,tie,notes
snellbl01,Pitcher of the Month,2023,NL,,September
snellbl01,TSN All-Star,2023,NL,,SP
snellbl01,TSN Pitcher of the Year,2023,NL,,
sotoju01,Player of the Week,2023,NL,,Week of 2023-09-16
sotoju01,Silver Slugger,2023,NL,,OF
sotoju01,TSN All-Star,2023,NL,Y,OF
steersp01,Rookie of the Month,2023,NL,,May
stridsp01,All-MLB Team - First Team,2023,ML,,SP
stridsp01,All-MLB Team - First Team,2023,ML,,SP
stromma01,Player of the Week,2023,AL,,Week of 2023-06-03
swansda01,Gold Glove,2023,NL,,SS
swansda01,TSN All-Star,2023,NL,,3B
tatisfe02,Gold Glove,2023,NL,,OF
tatisfe02,Platinum Glove,2023,NL,,
tuckeky01,All-MLB Team - Second Team,2023,ML,,OF
tuckeky01,All-MLB Team - Second Team,2023,ML,,OF
tuckeky01,Silver Slugger,2023,AL,,OF
tuckeky01,TSN All-Star,2023,AL,,OF
turnetr01,Player of the Week,2023,NL,,Week of 2023-09-02
valdefr01,Player of the Week,2023,AL,,Week of 2023-08-05
verlaju01,Player of the Week,2023,AL,,Week of 2023-09-30
volpean01,Gold Glove,2023,AL,,SS
wachami01,Pitcher of the Month,2023,NL,,May
walkech02,Gold Glove,2023,NL,,1B
wheelza01,Gold Glove,2023,NL,,P
willide03,All-MLB Team - Second Team,2023,ML,,RP
willide03,All-MLB Team - Second Team,2023,ML,,RP
willide03,Reliever of the Month,2023,NL,,July
willide03,Reliever of the Year Award,2023,NL,,
willide03,TSN All-Star,2023,NL,,RP
willide03,TSN Reliever of the Year,2023,NL,,
yoshima02,Player of the Week,2023,AL,,Week of 2023-05-06
abreuwi02,Gold Glove,2024,AL,,RF
adamewi01,Player of the Week,2024,NL,,Week of 2024-06-01
alonspe01,Player of the Week,2024,NL,,Week of 2024-04-13
altuvjo01,All-MLB Team - Second Team,2024,ML,,2B
altuvjo01,Silver Slugger,2024,AL,,2B
altuvjo01,TSN All-Star,2024,AL,,2B
alvaryo01,All-MLB Team - Second Team,2024,ML,,DH
alvaryo01,Player of the Week,2024,AL,,Week of 2024-08-10
alvaryo01,TSN All-Star,2024,AL,,DH
arraelu01,Player of the Week,2024,NL,,Week of 2024-05-25
arrigsp01,Rookie of the Month,2024,AL,,August
bailepa01,Gold Glove,2024,NL,,C
berrijo01,Pitcher of the Month,2024,AL,,April
bettsmo01,All-MLB Team - First Team,2024,ML,,OF
bettsmo01,Player of the Month,2024,NL,,April
bettsmo01,TSN All-Star,2024,NL,Y,OF
blancro01,Player of the Week,2024,AL,,Week of 2024-04-06
bohmal01,Player of the Week,2024,NL,,Week of 2024-04-27
bradlta01,Pitcher of the Month,2024,AL,,July
bregmal01,Gold Glove,2024,AL,,3B
bumbral01,Bob Feller Act of Valor Award - Patriot Award,2024,ML,,
burneco01,All-MLB Team - First Team,2024,ML,,SP
burneco01,Pitcher of the Month,2024,AL,,September
buschmi02,Player of the Week,2024,NL,,Week of 2024-09-14
butlela01,Player of the Week,2024,AL,,Week of 2024-07-13
butlela01,Player of the Week,2024,AL,,Week of 2024-08-31
carroco02,Player of the Month,2024,NL,,August
carroco02,Player of the Week,2024,NL,,Week of 2024-08-31
carroco02,TSN All-Star,2024,NL,Y,OF
ceasedy01,All-MLB Team - Second Team,2024,ML,,SP
ceasedy01,Pitcher of the Month,2024,NL,,July
ceasedy01,Player of the Week,2024,NL,,Week of 2024-07-27
chapmma01,Gold Glove,2024,NL,,3B
chapmma01,TSN All-Star,2024,NL,,3B
claseem01,All-MLB Team - First Team,2024,ML,,RP
claseem01,Reliever of the Month,2024,AL,,September
claseem01,Reliever of the Month,2024,AL,,May
claseem01,Reliever of the Month,2024,AL,,July
claseem01,Reliever of the Year,2024,AL,,
claseem01,TSN All-Star,2024,AL,,RP
claseem01,TSN Reliever of the Year,2024,AL,,
contrwi02,All-MLB Team - First Team,2024,ML,,C
contrwi02,Silver Slugger,2024,NL,,C
contrwi02,TSN All-Star,2024,NL,,C
correca01,Player of the Week,2024,AL,,Week of 2024-06-16
cowseco01,MLB Players Choice Outstanding Rookie,2024,AL,,
cowseco01,Player of the Week,2024,AL,,Week of 2024-04-13
cowseco01,Rookie of the Month,2024,AL,,April
crochga01,Comeback Player of the Year,2024,AL,,
crochga01,Pitcher of the Month,2024,AL,,June
doylebr02,Gold Glove,2024,NL,,CF
doylebr02,Player of the Month,2024,NL,,July
doylebr02,Player of the Week,2024,NL,,Week of 2024-07-06
duranja01,All-MLB Team - Second Team,2024,ML,,OF
duranja01,All-Star Game MVP,2024,AL,,
duranja01,TSN All-Star,2024,AL,,OF
edmanto01,NLCS MVP,2024,NL,,
estevca01,Reliever of the Month,2024,AL,,June
fitzgty01,Rookie of the Month,2024,NL,,July
francbo01,Pitcher of the Month,2024,AL,,August
francbo01,Player of the Week,2024,AL,,Week of 2024-08-17
freemfr01,World Series MVP,2024,ML,,
frelisa01,Gold Glove,2024,NL,,RF
gillu01,Pitcher of the Month,2024,AL,,May
gillu01,Rookie of the Month,2024,AL,,May
gillu01,Rookie of the Year,2024,AL,,
gimenan01,Gold Glove,2024,AL,,2B
guerrvl02,All-MLB Team - First Team,2024,ML,,1B
guerrvl02,Player of the Week,2024,AL,,Week of 2024-08-03
guerrvl02,Player of the Week,2024,AL,,Week of 2024-06-29
guerrvl02,Silver Slugger,2024,AL,,1B
guerrvl02,TSN All-Star,2024,AL,,1B
guerrvl02,TSN Comeback Player of the Year,2024,AL,,
gurrilo01,Player of the Week,2024,NL,,Week of 2024-03-30
haderjo01,Reliever of the Month,2024,AL,,August
happia01,Gold Glove,2024,NL,,LF
harpebr03,All-MLB Team - Second Team,2024,ML,,1B
harpebr03,Player of the Month,2024,NL,,June
harpebr03,Player of the Month,2024,NL,,May
harpebr03,Silver Slugger,2024,NL,,1B
harpebr03,TSN All-Star,2024,NL,,1B
helslry01,All-MLB Team - First Team,2024,ML,,RP
helslry01,Reliever of the Month,2024,NL,,April
helslry01,Reliever of the Month,2024,NL,,June
helslry01,Reliever of the Month,2024,NL,,September
helslry01,Reliever of the Year,2024,NL,,
helslry01,TSN All-Star,2024,NL,Y,RP
helslry01,TSN Reliever of the Year,2024,NL,Y,
hendegu01,Player of the Month,2024,AL,,April
hendegu01,Player of the Week,2024,AL,,Week of 2024-09-07
hernate01,All-MLB Team - Second Team,2024,ML,,OF
hernate01,Player of the Week,2024,NL,,Week of 2024-06-08
hernate01,Silver Slugger,2024,NL,,OF
hindsre01,Player of the Week,2024,NL,,Week of 2024-07-13
hoskirh01,MLB Players Choice Man of the Year,2024,ML,,
iglesra01,Reliever of the Month,2024,NL,,August
iglesra01,TSN All-Star,2024,NL,Y,RP
iglesra01,TSN Reliever of the Year,2024,NL,Y,
imanash01,All-MLB Team - Second Team,2024,ML,,SP
imanash01,Rookie of the Month,2024,NL,,April
indiajo01,Player of the Week,2024,NL,,Week of 2024-06-29
judgeaa01,All-MLB Team - First Team,2024,ML,,OF
judgeaa01,Hank Aaron Award,2024,AL,,
judgeaa01,MLB Players Choice Outstanding Player,2024,AL,,
judgeaa01,MLB Players Choice Player of the Year,2024,ML,,
judgeaa01,Most Valuable Player,2024,AL,,
judgeaa01,Player of the Month,2024,AL,,June
judgeaa01,Player of the Month,2024,AL,,August
judgeaa01,Player of the Month,2024,AL,,May
judgeaa01,Player of the Week,2024,AL,,Week of 2024-05-18
judgeaa01,Player of the Week,2024,AL,,Week of 2024-08-24
judgeaa01,Player of the Week,2024,AL,,Week of 2024-06-08
judgeaa01,Silver Slugger,2024,AL,,OF
judgeaa01,TSN All-Star,2024,AL,,OF
keithco01,Rookie of the Month,2024,AL,,July
kingmi01,All-MLB Team - Second Team,2024,ML,,SP
kwanst01,Gold Glove,2024,AL,,LF
langfwy01,Player of the Month,2024,AL,,September
langfwy01,Rookie of the Month,2024,AL,,September
langfwy01,Rookie of the Month,2024,AL,,June
lindofr01,All-MLB Team - Second Team,2024,ML,,SS
lindofr01,Player of the Week,2024,NL,,Week of 2024-08-24
lindofr01,Silver Slugger,2024,NL,,SS
lindofr01,TSN All-Star,2024,NL,,SS
lugose01,All-MLB Team - Second Team,2024,ML,,SP
lugose01,Gold Glove,2024,AL,,P
luxga01,Player of the Week,2024,NL,,Week of 2024-07-20
machama01,All-MLB Team - Second Team,2024,ML,,3B
machama01,Silver Slugger,2024,NL,,3B
marteke01,All-MLB Team - First Team,2024,ML,,2B
marteke01,Silver Slugger,2024,NL,,2B
marteke01,TSN All-Star,2024,NL,,2B
martijd02,Player of the Week,2024,NL,,Week of 2024-06-16
martini01,Pitcher of the Month,2024,NL,,September
martipe03,Bob Feller Act of Valor Award - HOF Player,2024,ML,,
matoslu02,Player of the Week,2024,NL,,Week of 2024-05-18
merrija01,All-MLB Team - Second Team,2024,ML,,OF
merrija01,MLB Players Choice Outstanding Rookie,2024,NL,,
merrija01,Player of the Week,2024,NL,,Week of 2024-08-10
merrija01,Rookie of the Month,2024,NL,,August
merrija01,Rookie of the Month,2024,NL,,June
merrija01,Silver Slugger,2024,NL,,OF
merrija01,TSN All-Star,2024,NL,,OF
merrija01,TSN Rookie of the Year,2024,NL,,
millema03,All-MLB Team - Second Team,2024,ML,,RP
millema03,Reliever of the Month,2024,AL,,April
millema03,TSN Rookie of the Year,2024,AL,,
miranjo01,Player of the Week,2024,AL,,Week of 2024-07-06
monteke01,Player of the Week,2024,AL,,Week of 2024-09-14
mooredy01,Gold Glove,2024,AL,,UT
naylojo01,Player of the Week,2024,AL,,Week of 2024-06-22
ohtansh01,All-MLB Team - First Team,2024,ML,,DH
ohtansh01,Hank Aaron Award,2024,NL,,
ohtansh01,MLB Players Choice Outstanding Player,2024,NL,,
ohtansh01,Most Valuable Player,2024,NL,,
ohtansh01,Outstanding DH Award,2024,ML,,
ohtansh01,Player of the Month,2024,NL,,September
ohtansh01,Player of the Week,2024,NL,,Week of 2024-05-04
ohtansh01,Player of the Week,2024,NL,,Week of 2024-06-22
ohtansh01,Player of the Week,2024,NL,,Week of 2024-09-28
ohtansh01,Player of the Week,2024,NL,,Week of 2024-09-21
ohtansh01,Silver Slugger,2024,NL,,DH
ohtansh01,TSN All-Star,2024,NL,,DH
ohtansh01,TSN Major League Player of the Year,2024,ML,,
oneilty01,MLB Players Choice Comeback Player,2024,AL,,
oneilty01,Player of the Week,2024,AL,,Week of 2024-07-27
ortizjo06,Rookie of the Month,2024,NL,,May
perezsa02,All-MLB Team - Second Team,2024,ML,,C
perezsa02,Roberto Clemente Award,2024,ML,,
perezsa02,Silver Slugger,2024,AL,,C
profaju01,Silver Slugger,2024,NL,,OF
profaju01,TSN All-Star,2024,NL,,OF
raleica01,Gold Glove,2024,AL,,C
raleica01,Platinum Glove,2024,AL,,C
raleica01,TSN All-Star,2024,AL,,C
ramirjo01,All-MLB Team - First Team,2024,ML,,3B
ramirjo01,Player of the Week,2024,AL,,Week of 2024-09-28
ramirjo01,Silver Slugger,2024,AL,,3B
ramirjo01,TSN All-Star,2024,AL,,3B
reidfse01,Bob Feller Act of Valor Award - MLB Player,2024,ML,,
rizzoan01,Player of the Week,2024,AL,,Week of 2024-04-27
rodriju01,Player of the Week,2024,AL,,Week of 2024-09-21
rookebr01,Player of the Week,2024,AL,,Week of 2024-05-04
rookebr01,Silver Slugger,2024,AL,,DH
rosared01,Player of the Week,2024,NL,,Week of 2024-05-11
salech01,All-MLB Team - First Team,2024,ML,,SP
salech01,Comeback Player of the Year,2024,NL,,
salech01,Cy Young Award,2024,NL,,
salech01,Gold Glove,2024,NL,,P
salech01,Lou Gehrig Memorial Award,2024,ML,,
salech01,MLB Players Choice Comeback Player,2024,NL,,
salech01,MLB Players Choice Outstanding Pitcher,2024,NL,,
salech01,Pitcher of the Month,2024,NL,,May
salech01,Triple Crown,2024,AL,,
salech01,TSN All-Star,2024,NL,,SP
salech01,TSN Comeback Player of the Year,2024,NL,,
salech01,TSN Pitcher of the Year,2024,NL,,
sanchcr01,Pitcher of the Month,2024,NL,,June
santaan02,Silver Slugger,2024,AL,,OF
santaca01,Gold Glove,2024,AL,,1B
schwaky01,Player of the Week,2024,NL,,Week of 2024-09-07
scottta01,Reliever of the Month,2024,NL,,July
semiema01,Player of the Week,2024,AL,,Week of 2024-05-11
skenepa01,All-MLB Team - First Team,2024,ML,,SP
skenepa01,Rookie of the Month,2024,NL,,September
skenepa01,Rookie of the Year,2024,NL,,
skubata01,All-MLB Team - First Team,2024,ML,,SP
skubata01,Cy Young Award,2024,AL,,
skubata01,MLB Players Choice Outstanding Pitcher,2024,AL,,
skubata01,Triple Crown,2024,NL,,
skubata01,TSN All-Star,2024,AL,,SP
skubata01,TSN Pitcher of the Year,2024,AL,,
snellbl01,Pitcher of the Month,2024,NL,,August
snellbl01,Player of the Week,2024,NL,,Week of 2024-08-03
sotoju01,All-MLB Team - First Team,2024,ML,,OF
sotoju01,Player of the Week,2024,AL,,Week of 2024-06-01
sotoju01,Player of the Week,2024,AL,,Week of 2024-03-30
sotoju01,Silver Slugger,2024,AL,,OF
sotoju01,TSN All-Star,2024,AL,,OF
stantmi03,ALCS MVP,2024,AL,,
steersp01,Player of the Week,2024,NL,,Week of 2024-04-06
suarera01,Pitcher of the Month,2024,NL,,April
suarero01,Reliever of the Month,2024,NL,,May
tovarez01,Gold Glove,2024,NL,,SS
triolja01,Gold Glove,2024,NL,,UT
turanbr02,Gold Glove,2024,NL,,2B
turanbr02,Platinum Glove,2024,NL,,2B
turnetr01,Player of the Week,2024,NL,,Week of 2024-08-17
turnetr01,Player of the Week,2024,NL,,Week of 2024-04-20
valdefr01,All-MLB Team - Second Team,2024,ML,,SP
varshda01,Gold Glove,2024,AL,,CF
walkech02,Gold Glove,2024,NL,,1B
westbjo01,Player of the Week,2024,AL,,Week of 2024-04-20
wheelza01,All-MLB Team - First Team,2024,ML,,SP
winfida01,MLB Players Curt Flood Award,2024,ML,,
wittbo02,All-MLB Team - First Team,2024,ML,,SS
wittbo02,Gold Glove,2024,AL,,SS
wittbo02,Player of the Month,2024,AL,,July
wittbo02,Player of the Week,2024,AL,,Week of 2024-07-20
wittbo02,Player of the Week,2024,AL,,Week of 2024-05-25
wittbo02,Silver Slugger,2024,AL,,SS
wittbo02,TSN All-Star,2024,AL,,SS
yateski01,All-MLB Team - Second Team,2024,ML,,RP
