playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
machivi01,2020,1,OAK,AL,1B,2,0,9,2,0,0,1,,,,,
machivi01,2020,1,OAK,AL,2B,3,2,51,4,4,0,1,,,,,
machivi01,2020,1,OAK,AL,3B,10,7,159,3,7,0,0,,,,,
machivi01,2020,1,OAK,AL,SS,6,5,132,9,18,2,2,,,,,
machivi01,2021,1,OAK,AL,2B,3,3,69,5,6,0,1,,,,,
machivi01,2021,1,OAK,AL,3B,3,1,30,0,1,1,1,,,,,
machivi01,2021,1,OAK,AL,SS,8,7,174,3,14,1,3,,,,,
machivi01,2022,1,OAK,AL,2B,1,0,3,0,0,0,0,,,,,
machivi01,2022,1,OAK,AL,3B,68,62,1613,42,119,6,16,,,,,
machivi01,2022,1,OAK,AL,SS,1,0,3,0,0,1,0,,,,,
maciejo01,2024,1,NYA,AL,P,4,0,21,0,0,0,0,,,,,
mackida01,2022,1,LAA,AL,1B,7,6,141,28,1,0,4,,,,,
mackida01,2022,1,LAA,AL,3B,5,4,99,2,6,0,0,,,,,
mackida01,2022,2,OAK,AL,1B,5,3,87,29,5,0,2,,,,,
maddety01,2024,1,DET,AL,P,6,1,69,2,0,0,0,,,,,
maddoau01,2017,1,BOS,AL,P,13,0,52,1,1,0,0,,,,,
maderlu01,2021,1,MIA,NL,P,6,0,36,4,0,0,0,,,,,
madribl01,2022,1,PIT,NL,1B,9,8,177,60,3,0,4,,,,,
madribl01,2022,1,PIT,NL,OF,25,21,569,41,0,0,0,,,,,
madribl01,2023,1,HOU,AL,P,1,0,3,0,0,0,0,,,,,
madribl01,2023,1,HOU,AL,1B,2,2,48,17,0,1,4,,,,,
madribl01,2023,1,HOU,AL,OF,1,1,21,2,0,0,0,,,,,
madribl01,2024,1,DET,AL,1B,20,19,497,139,5,0,12,,,,,
madribl01,2024,1,DET,AL,OF,1,0,17,1,0,0,0,,,,,
madrini01,2020,1,CHA,AL,2B,29,29,747,32,74,4,12,,,,,
madrini01,2021,1,CHA,AL,2B,53,53,1357,76,106,5,28,,,,,
madrini01,2022,1,CHN,NL,2B,59,53,1462,106,144,1,46,,,,,
madrini01,2023,1,CHN,NL,2B,14,7,222,14,24,0,6,,,,,
madrini01,2023,1,CHN,NL,3B,72,61,1681,45,123,4,9,,,,,
madrini01,2024,1,CHN,NL,2B,15,10,273,11,19,0,4,,,,,
madrini01,2024,1,CHN,NL,3B,36,11,414,10,26,2,4,,,,,
madsory01,2015,1,KCA,AL,P,68,0,190,6,13,0,4,,,,,
madsory01,2016,1,OAK,AL,P,63,0,194,3,10,0,1,,,,,
madsory01,2017,1,OAK,AL,P,40,0,118,0,3,0,0,,,,,
madsory01,2017,2,WAS,NL,P,20,0,59,1,0,0,0,,,,,
madsory01,2018,2,LAN,NL,P,9,0,25,0,1,0,0,,,,,
madsory01,2018,1,WAS,NL,P,49,0,133,0,3,0,0,,,,,
maedake01,2016,1,LAN,NL,P,32,32,527,17,24,3,4,,,,,
maedake01,2017,1,LAN,NL,P,29,25,403,11,15,3,3,,,,,
maedake01,2018,1,LAN,NL,P,39,20,376,4,18,1,1,,,,,
maedake01,2019,1,LAN,NL,P,37,26,461,11,18,1,3,,,,,
maedake01,2020,1,MIN,AL,P,11,11,200,1,11,1,0,,,,,
maedake01,2021,1,MIN,AL,P,21,21,319,6,10,1,2,,,,,
maedake01,2023,1,MIN,AL,P,21,20,313,2,2,1,0,,,,,
maedake01,2024,1,DET,AL,P,29,17,337,13,10,2,3,,,,,
maggidr01,2023,1,PIT,NL,3B,2,1,33,0,1,0,0,,,,,
magilma01,2016,1,CIN,NL,P,5,0,13,0,2,0,1,,,,,
magilma01,2018,1,MIN,AL,P,40,0,170,2,4,0,0,,,,,
magilma01,2019,1,MIN,AL,P,28,0,85,0,3,0,0,,,,,
magilma01,2019,2,SEA,AL,P,22,0,67,2,1,0,0,,,,,
magilma01,2020,1,SEA,AL,P,11,0,31,0,0,0,0,,,,,
magnida01,2016,1,MIL,NL,P,3,0,9,0,0,0,0,,,,,
magnida01,2017,1,LAA,AL,P,1,0,1,0,0,0,0,,,,,
mahlegr01,2016,1,LAA,AL,P,24,0,55,0,4,0,0,,,,,
mahlety01,2017,1,CIN,NL,P,4,4,60,0,7,0,0,,,,,
mahlety01,2018,1,CIN,NL,P,23,23,336,3,9,1,1,,,,,
mahlety01,2019,1,CIN,NL,P,25,25,389,12,13,1,0,,,,,
mahlety01,2020,1,CIN,NL,P,10,9,143,0,6,0,1,,,,,
mahlety01,2021,1,CIN,NL,P,33,33,540,21,15,0,2,,,,,
mahlety01,2022,1,CIN,NL,P,19,19,313,9,7,2,1,,,,,
mahlety01,2022,2,MIN,AL,P,4,4,49,0,0,0,0,,,,,
mahlety01,2023,1,MIN,AL,P,5,5,77,0,3,1,0,,,,,
mahlety01,2024,1,TEX,AL,P,3,3,38,0,0,0,0,,,,,
mahtomi01,2015,1,TBA,AL,OF,36,24,677,63,1,1,1,,,,,
mahtomi01,2016,1,TBA,AL,OF,61,50,1334,106,3,0,1,,,,,
mahtomi01,2017,1,DET,AL,OF,105,86,2364,224,3,2,1,,,,,
mahtomi01,2018,1,DET,AL,OF,61,57,1540,120,3,3,2,,,,,
mahtomi01,2019,1,DET,AL,OF,8,6,177,16,0,2,0,,,,,
mailelu01,2015,1,TBA,AL,C,15,9,266,76,5,0,1,1,,0,1,
mailelu01,2016,1,TBA,AL,C,37,34,903,278,27,3,1,4,,18,7,
mailelu01,2016,1,TBA,AL,1B,4,0,42,12,1,0,1,,,,,
mailelu01,2017,1,TOR,AL,C,46,36,1018,343,15,4,0,4,,17,9,
mailelu01,2018,1,TOR,AL,C,66,58,1580,485,43,6,5,4,,37,16,
mailelu01,2019,1,TOR,AL,P,2,0,6,0,0,0,0,,,,,
mailelu01,2019,1,TOR,AL,C,44,41,1036,316,28,4,3,4,,18,12,
mailelu01,2021,1,MIL,NL,P,1,0,3,0,0,0,0,,,,,
mailelu01,2021,1,MIL,NL,C,12,7,217,82,5,0,0,0,,3,2,
mailelu01,2022,1,CLE,AL,C,76,55,1540,484,23,0,2,1,,36,14,
mailelu01,2023,1,CIN,NL,P,4,0,13,0,0,0,0,,,,,
mailelu01,2023,1,CIN,NL,C,71,57,1501,535,27,5,0,4,15,56,17,
mailelu01,2024,1,CIN,NL,P,3,0,11,0,0,0,0,,,,,
mailelu01,2024,1,CIN,NL,C,49,44,1134,402,18,1,0,3,8,34,15,
makitka01,2018,1,SDN,NL,P,27,0,105,3,4,0,0,,,,,
maldoan01,2024,1,MIA,NL,P,16,1,57,2,3,1,1,,,,,
maldoma01,2015,1,MIL,NL,C,74,66,1808,561,34,9,7,3,,29,18,
maldoma01,2015,1,MIL,NL,1B,1,0,9,2,0,0,0,,,,,
maldoma01,2016,1,MIL,NL,C,69,63,1677,486,39,7,3,3,,30,20,
maldoma01,2017,1,LAA,AL,C,137,131,3439,1046,65,2,2,8,,46,29,
maldoma01,2017,1,LAA,AL,1B,1,0,3,0,0,0,0,,,,,
maldoma01,2018,2,HOU,AL,C,40,34,884,347,21,0,1,3,,3,5,
maldoma01,2018,1,LAA,AL,C,77,77,2019,674,33,4,4,10,,15,12,
maldoma01,2019,2,CHN,NL,C,4,4,105,35,1,1,0,0,,1,0,
maldoma01,2019,3,HOU,AL,C,26,24,627,265,7,3,1,1,,10,1,
maldoma01,2019,3,HOU,AL,1B,1,0,12,5,0,0,0,,,,,
maldoma01,2019,1,KCA,AL,C,73,70,1814,544,27,2,2,5,,18,9,
maldoma01,2020,1,HOU,AL,C,47,46,1176,375,22,2,0,3,,13,6,
maldoma01,2021,1,HOU,AL,C,123,118,3032,1049,44,8,9,7,,29,19,
maldoma01,2021,1,HOU,AL,1B,1,1,27,9,0,0,2,,,,,
maldoma01,2022,1,HOU,AL,C,113,110,2846,1025,49,2,3,9,,46,16,
maldoma01,2023,1,HOU,AL,P,1,0,3,0,0,0,0,,,,,
maldoma01,2023,1,HOU,AL,C,116,116,3020,1040,51,7,3,12,29,86,14,
maldoma01,2024,1,CHA,AL,C,48,46,1166,378,11,2,0,3,18,39,3,
malloju02,2024,1,DET,AL,OF,23,14,367,24,0,0,0,,,,,
manaese01,2016,1,OAK,AL,P,25,24,434,5,12,1,0,,,,,
manaese01,2017,1,OAK,AL,P,29,29,476,5,14,1,0,,,,,
manaese01,2018,1,OAK,AL,P,27,27,482,7,10,1,0,,,,,
manaese01,2019,1,OAK,AL,P,5,5,89,3,2,0,0,,,,,
manaese01,2020,1,OAK,AL,P,11,11,162,0,5,0,0,,,,,
manaese01,2021,1,OAK,AL,P,32,32,538,6,16,1,1,,,,,
manaese01,2022,1,SDN,NL,P,30,28,474,5,5,0,0,,,,,
manaese01,2023,1,SFN,NL,P,37,10,353,3,8,2,1,,,,,
manaese01,2024,1,NYN,NL,P,32,32,545,3,17,2,0,,,,,
mancitr01,2017,1,BAL,AL,1B,45,35,972,285,16,3,33,,,,,
mancitr01,2017,1,BAL,AL,OF,90,87,2227,156,5,3,2,,,,,
mancitr01,2018,1,BAL,AL,1B,47,40,1089,331,27,3,34,,,,,
mancitr01,2018,1,BAL,AL,OF,98,94,2314,185,8,1,1,,,,,
mancitr01,2019,1,BAL,AL,1B,56,52,1348,395,40,0,42,,,,,
mancitr01,2019,1,BAL,AL,OF,92,84,2156,167,3,1,1,,,,,
mancitr01,2021,1,BAL,AL,1B,77,76,1923,522,34,1,36,,,,,
mancitr01,2022,1,BAL,AL,1B,29,27,717,215,13,0,22,,,,,
mancitr01,2022,1,BAL,AL,OF,13,13,300,30,2,1,0,,,,,
mancitr01,2022,2,HOU,AL,1B,10,9,252,66,1,0,3,,,,,
mancitr01,2022,2,HOU,AL,OF,18,18,444,23,0,0,0,,,,,
mancitr01,2023,1,CHN,NL,1B,51,40,1046,305,24,2,33,,,,,
mancitr01,2023,1,CHN,NL,OF,5,3,78,3,0,0,0,,,,,
manesse01,2015,1,SLN,NL,P,76,0,190,5,11,0,1,,,,,
manesse01,2016,1,SLN,NL,P,29,0,95,4,6,2,0,,,,,
manesse01,2017,1,KCA,AL,P,8,0,29,0,1,0,1,,,,,
mannbr01,2018,1,TEX,AL,P,7,0,25,0,1,0,0,,,,,
mannima01,2021,1,DET,AL,P,18,18,256,10,9,0,1,,,,,
mannima01,2022,1,DET,AL,P,12,13,189,4,6,0,0,,,,,
mannima01,2023,1,DET,AL,P,15,15,234,6,9,2,0,,,,,
mannima01,2024,1,DET,AL,P,5,5,83,1,2,0,1,,,,,
manoaal01,2021,1,TOR,AL,P,20,20,335,6,3,1,0,,,,,
manoaal01,2022,1,TOR,AL,P,31,31,590,5,14,1,1,,,,,
manoaal01,2023,1,TOR,AL,P,19,19,262,0,7,1,0,,,,,
manoaal01,2024,1,TOR,AL,P,5,5,73,1,1,0,0,,,,,
manshje01,2015,1,CLE,AL,P,32,0,118,2,4,0,0,,,,,
manshje01,2016,1,CLE,AL,P,53,0,130,1,2,0,1,,,,,
mantijo01,2016,1,DET,AL,P,5,0,8,0,1,0,0,,,,,
mantijo01,2019,1,NYA,AL,P,1,0,9,2,1,0,0,,,,,
mantijo01,2020,1,ARI,NL,P,4,0,7,0,0,0,0,,,,,
mantijo01,2021,1,ARI,NL,P,57,0,119,2,6,0,1,,,,,
mantijo01,2022,1,ARI,NL,P,69,0,180,2,5,0,0,,,,,
mantijo01,2023,1,ARI,NL,P,35,3,117,1,11,0,0,,,,,
mantijo01,2024,1,ARI,NL,P,75,2,179,4,7,1,1,,,,,
manzaky01,2024,1,CLE,AL,1B,6,2,72,13,2,0,1,,,,,
mapledi01,2017,1,CHN,NL,P,6,0,16,0,0,0,0,,,,,
mapledi01,2018,1,CHN,NL,P,9,0,16,1,0,0,0,,,,,
mapledi01,2019,1,CHN,NL,P,14,0,35,2,3,0,0,,,,,
mapledi01,2020,1,CHN,NL,P,2,0,3,0,0,0,0,,,,,
mapledi01,2021,1,CHN,NL,P,28,0,94,3,2,0,0,,,,,
marcatu01,2021,1,SDN,NL,2B,8,5,125,5,14,0,3,,,,,
marcatu01,2021,1,SDN,NL,3B,1,0,6,0,0,0,0,,,,,
marcatu01,2021,1,SDN,NL,OF,7,4,96,3,0,1,0,,,,,
marcatu01,2022,1,PIT,NL,2B,23,18,471,36,52,1,7,,,,,
marcatu01,2022,1,PIT,NL,SS,1,0,6,1,0,0,0,,,,,
marcatu01,2022,1,PIT,NL,OF,30,26,679,40,3,1,1,,,,,
marcatu01,2023,1,PIT,NL,2B,18,9,269,10,18,0,2,,,,,
marcatu01,2023,1,PIT,NL,3B,1,0,3,0,0,0,0,,,,,
marcatu01,2023,1,PIT,NL,SS,58,44,1170,60,96,3,18,,,,,
marchra01,2020,1,PHI,NL,C,3,3,69,25,1,1,0,0,,1,0,
marchra01,2021,1,PHI,NL,C,17,13,345,107,6,1,0,1,,3,3,
marchra01,2021,1,PHI,NL,1B,1,0,3,0,0,0,0,,,,,
marchra01,2024,1,PHI,NL,C,17,14,387,126,6,2,3,0,4,8,4,
marcush01,2015,1,CLE,AL,P,7,6,105,3,2,0,0,,,,,
margeni01,2019,1,SDN,NL,P,17,12,171,3,6,0,0,,,,,
margeni01,2020,1,SEA,AL,P,10,7,124,2,4,0,1,,,,,
margeni01,2021,1,SEA,AL,P,5,3,36,0,1,0,0,,,,,
margoma01,2016,1,SDN,NL,OF,10,8,215,31,0,0,0,,,,,
margoma01,2017,1,SDN,NL,OF,123,121,3149,273,6,3,0,,,,,
margoma01,2018,1,SDN,NL,OF,136,123,3333,286,2,3,0,,,,,
margoma01,2019,1,SDN,NL,OF,135,98,2830,249,2,2,0,,,,,
margoma01,2020,1,TBA,AL,OF,46,37,1034,92,0,2,0,,,,,
margoma01,2021,1,TBA,AL,OF,119,104,2884,266,4,4,2,,,,,
margoma01,2022,1,TBA,AL,OF,70,69,1815,134,3,2,0,,,,,
margoma01,2023,1,TBA,AL,OF,98,81,2204,170,1,3,0,,,,,
margoma01,2024,1,MIN,AL,OF,130,68,2065,163,0,3,0,,,,,
marimsu01,2015,1,ATL,NL,P,16,0,77,0,1,0,0,,,,,
marinjh01,2016,2,MIL,NL,P,43,0,176,2,11,0,0,,,,,
marinjh01,2016,1,TBA,AL,P,3,0,11,0,1,0,0,,,,,
marinjh01,2017,1,MIL,NL,P,15,0,50,1,1,0,0,,,,,
marinjh01,2017,2,PIT,NL,P,24,0,102,3,3,0,1,,,,,
marinjh01,2017,3,TEX,AL,P,4,0,23,0,2,0,1,,,,,
marinjh01,2018,1,BAL,AL,P,8,0,24,0,1,1,0,,,,,
marinro01,2022,1,NYA,AL,P,40,0,132,4,2,0,0,,,,,
marinro01,2023,1,NYA,AL,P,45,0,142,5,4,0,0,,,,,
marinro01,2024,1,NYA,AL,P,16,0,70,1,2,1,0,,,,,
mariomi01,2015,1,KCA,AL,P,2,0,9,0,0,0,0,,,,,
mariomi01,2016,1,PHI,NL,P,25,0,65,1,3,0,0,,,,,
mariomi01,2023,1,CIN,NL,P,1,0,8,1,1,0,0,,,,,
marisja01,2015,1,HOU,AL,OF,126,101,2769,245,8,3,3,,,,,
marisja01,2016,1,HOU,AL,OF,105,85,2369,203,9,1,1,,,,,
marisja01,2017,1,HOU,AL,OF,102,65,1909,131,3,2,0,,,,,
marisja01,2018,1,HOU,AL,OF,98,57,1784,141,1,1,1,,,,,
marisja01,2019,1,HOU,AL,OF,109,73,2199,196,1,1,1,,,,,
marisja01,2020,1,NYN,NL,OF,16,8,257,30,0,1,0,,,,,
marisja01,2021,1,CHN,NL,OF,49,28,798,71,0,2,0,,,,,
marisja01,2021,2,SDN,NL,OF,23,9,319,31,0,0,0,,,,,
marisja01,2022,1,PIT,NL,OF,29,21,587,58,1,0,0,,,,,
marisja01,2023,1,CHA,AL,OF,8,1,45,1,0,0,0,,,,,
marisja01,2023,2,DET,AL,OF,30,24,617,76,0,1,0,,,,,
marisja01,2023,3,LAN,NL,OF,4,0,33,1,0,0,0,,,,,
marjami01,2017,1,SEA,AL,C,5,2,60,21,1,0,0,0,,0,1,
marjami01,2018,1,SEA,AL,C,10,8,216,61,4,1,0,0,,3,0,
markani01,2015,1,ATL,NL,OF,153,153,3991,295,4,1,0,,,,,
markani01,2016,1,ATL,NL,1B,1,1,30,10,0,0,0,,,,,
markani01,2016,1,ATL,NL,OF,150,149,4017,311,5,4,2,,,,,
markani01,2017,1,ATL,NL,OF,156,153,4062,286,6,1,1,,,,,
markani01,2018,1,ATL,NL,OF,160,160,4228,313,9,2,0,,,,,
markani01,2019,1,ATL,NL,OF,111,107,2835,191,5,1,1,,,,,
markani01,2020,1,ATL,NL,OF,34,31,805,54,0,0,0,,,,,
markepa01,2019,2,PIT,NL,P,15,0,52,1,0,0,0,,,,,
markepa01,2019,1,SEA,AL,P,5,0,14,0,1,0,0,,,,,
markepa01,2022,1,OAK,AL,P,3,0,9,0,0,0,0,,,,,
marksju01,2016,1,TBA,AL,P,4,0,27,0,2,0,0,,,,,
marksju01,2017,1,TBA,AL,P,1,0,4,0,0,0,0,,,,,
marksma01,2015,1,ATL,NL,P,31,0,70,1,2,1,0,,,,,
marksma01,2016,1,ATL,NL,P,4,0,10,0,0,0,0,,,,,
marloca01,2023,1,SEA,AL,OF,30,23,651,66,3,0,1,,,,,
marloca01,2024,1,SEA,AL,OF,7,1,63,4,0,0,0,,,,,
marmojo01,2020,1,SEA,AL,1B,5,4,104,28,2,0,5,,,,,
marmojo01,2020,1,SEA,AL,OF,19,16,384,28,0,1,0,,,,,
marmojo01,2021,1,SEA,AL,1B,14,13,335,92,4,2,9,,,,,
marmojo01,2021,1,SEA,AL,OF,13,13,294,17,1,0,1,,,,,
marqubr01,2020,1,CHN,NL,P,1,0,2,0,0,0,0,,,,,
marquge01,2016,1,COL,NL,P,6,3,62,1,3,0,0,,,,,
marquge01,2017,1,COL,NL,P,29,29,486,6,17,2,2,,,,,
marquge01,2018,1,COL,NL,P,33,33,588,13,18,2,3,,,,,
marquge01,2019,1,COL,NL,P,28,28,522,17,20,2,0,,,,,
marquge01,2020,1,COL,NL,P,13,13,245,6,3,3,1,,,,,
marquge01,2021,1,COL,NL,P,32,32,540,14,24,2,1,,,,,
marquge01,2022,1,COL,NL,P,31,31,545,6,15,2,1,,,,,
marquge01,2023,1,COL,NL,P,4,4,60,1,3,0,0,,,,,
marquge01,2024,1,COL,NL,P,1,1,12,0,0,0,0,,,,,
marquja01,2015,1,CIN,NL,P,9,9,142,4,5,0,0,,,,,
marrech01,2017,1,SFN,NL,OF,12,9,219,14,0,0,0,,,,,
marrede01,2015,1,BOS,AL,2B,3,1,60,1,5,0,2,,,,,
marrede01,2015,1,BOS,AL,3B,13,10,297,3,18,1,4,,,,,
marrede01,2015,1,BOS,AL,SS,6,1,51,3,6,0,2,,,,,
marrede01,2016,1,BOS,AL,2B,6,2,54,2,5,1,1,,,,,
marrede01,2016,1,BOS,AL,3B,4,1,51,0,5,0,0,,,,,
marrede01,2016,1,BOS,AL,SS,4,0,21,1,0,0,0,,,,,
marrede01,2017,1,BOS,AL,1B,1,0,8,0,0,0,0,,,,,
marrede01,2017,1,BOS,AL,2B,11,6,180,17,17,0,7,,,,,
marrede01,2017,1,BOS,AL,3B,53,38,1092,26,75,3,10,,,,,
marrede01,2017,1,BOS,AL,SS,6,4,132,4,9,0,2,,,,,
marrede01,2018,1,ARI,NL,2B,5,0,32,6,4,0,2,,,,,
marrede01,2018,1,ARI,NL,3B,33,21,566,18,43,1,7,,,,,
marrede01,2019,1,MIA,NL,3B,1,0,6,0,1,0,0,,,,,
marrede01,2019,1,MIA,NL,SS,2,1,27,1,2,0,1,,,,,
marrede01,2021,1,MIA,NL,1B,1,0,1,0,0,0,0,,,,,
marrede01,2021,1,MIA,NL,2B,1,1,27,2,1,0,0,,,,,
marrede01,2021,1,MIA,NL,3B,3,2,58,1,3,0,0,,,,,
marrede01,2021,1,MIA,NL,SS,4,1,42,2,6,0,1,,,,,
marrede01,2022,1,NYN,NL,3B,1,1,24,1,1,0,1,,,,,
marrede01,2022,1,NYN,NL,SS,3,0,21,1,1,0,0,,,,,
marshal01,2023,1,KCA,AL,P,17,8,223,3,5,0,0,,,,,
marshal01,2024,1,KCA,AL,P,26,25,387,9,11,4,0,,,,,
marshbr02,2021,1,LAA,AL,OF,70,63,1704,154,1,1,0,,,,,
marshbr02,2022,1,LAA,AL,OF,91,82,2189,173,1,3,1,,,,,
marshbr02,2022,2,PHI,NL,OF,40,37,938,80,0,0,0,,,,,
marshbr02,2023,1,PHI,NL,OF,144,116,3127,274,1,5,0,,,,,
marshbr02,2024,1,PHI,NL,OF,158,115,3116,228,6,5,1,,,,,
marshev01,2015,1,ARI,NL,P,13,0,40,1,1,0,0,,,,,
marshev01,2016,1,ARI,NL,P,15,0,46,0,3,0,0,,,,,
marshev01,2017,1,SEA,AL,P,6,0,23,0,0,0,0,,,,,
marshev01,2018,1,CLE,AL,P,10,0,21,0,0,0,0,,,,,
marshev01,2019,1,CHA,AL,P,55,0,152,3,3,1,0,,,,,
marshev01,2020,1,CHA,AL,P,23,0,68,0,2,0,0,,,,,
marshev01,2021,1,CHA,AL,P,27,0,82,2,4,0,0,,,,,
marteal01,2015,1,LAA,AL,OF,3,1,39,2,0,0,0,,,,,
martefr01,2017,1,HOU,AL,P,32,4,163,4,4,0,0,,,,,
marteje01,2015,1,DET,AL,1B,22,15,367,106,11,3,9,,,,,
marteje01,2015,1,DET,AL,3B,7,4,158,2,15,1,3,,,,,
marteje01,2016,1,LAA,AL,1B,29,25,615,169,14,2,18,,,,,
marteje01,2016,1,LAA,AL,3B,22,19,480,10,34,2,2,,,,,
marteje01,2016,1,LAA,AL,OF,27,22,516,39,2,1,0,,,,,
marteje01,2017,1,LAA,AL,1B,28,24,632,172,12,2,21,,,,,
marteje01,2017,1,LAA,AL,3B,10,9,194,3,16,0,1,,,,,
marteje01,2017,1,LAA,AL,OF,3,1,42,3,0,0,0,,,,,
marteje01,2018,1,LAA,AL,1B,71,42,1199,335,33,3,35,,,,,
marteje01,2018,1,LAA,AL,3B,10,8,189,5,8,1,1,,,,,
marteje01,2018,1,LAA,AL,OF,2,0,18,1,0,0,0,,,,,
martejo01,2021,1,LAA,AL,P,4,0,12,0,0,0,0,,,,,
martejo01,2022,1,LAA,AL,P,11,0,33,0,0,0,0,,,,,
martejo01,2023,1,LAA,AL,P,10,0,28,1,1,0,0,,,,,
martejo01,2024,1,LAA,AL,P,14,0,58,1,3,0,0,,,,,
marteke01,2015,1,SEA,AL,2B,4,3,95,1,10,0,2,,,,,
marteke01,2015,1,SEA,AL,SS,51,49,1321,64,150,9,31,,,,,
marteke01,2015,1,SEA,AL,OF,2,2,42,3,0,0,0,,,,,
marteke01,2016,1,SEA,AL,SS,119,116,3098,140,315,21,69,,,,,
marteke01,2017,1,ARI,NL,3B,3,2,34,1,0,0,0,,,,,
marteke01,2017,1,ARI,NL,SS,64,57,1523,68,166,9,43,,,,,
marteke01,2018,1,ARI,NL,2B,131,105,2969,190,299,5,83,,,,,
marteke01,2018,1,ARI,NL,SS,28,27,667,21,78,3,15,,,,,
marteke01,2019,1,ARI,NL,2B,83,45,1387,79,122,2,28,,,,,
marteke01,2019,1,ARI,NL,SS,11,5,180,7,20,0,4,,,,,
marteke01,2019,1,ARI,NL,OF,96,89,2063,163,3,1,0,,,,,
marteke01,2020,1,ARI,NL,2B,41,40,997,65,90,1,22,,,,,
marteke01,2020,1,ARI,NL,SS,2,2,48,4,3,1,0,,,,,
marteke01,2020,1,ARI,NL,OF,3,2,60,5,0,0,0,,,,,
marteke01,2021,1,ARI,NL,2B,20,14,388,31,37,3,12,,,,,
marteke01,2021,1,ARI,NL,OF,72,68,1702,155,1,2,0,,,,,
marteke01,2022,1,ARI,NL,2B,94,91,2419,135,196,8,49,,,,,
marteke01,2023,1,ARI,NL,2B,145,139,3631,226,355,8,84,,,,,
marteke01,2023,1,ARI,NL,SS,1,0,6,0,0,0,0,,,,,
marteke01,2023,1,ARI,NL,OF,2,0,9,0,0,0,0,,,,,
marteke01,2024,1,ARI,NL,2B,113,109,2789,216,289,5,73,,,,,
marteke01,2024,1,ARI,NL,SS,1,0,3,0,0,0,0,,,,,
marteke02,2016,1,PIT,NL,P,2,0,10,0,0,0,0,,,,,
martelu02,2021,1,MIA,NL,2B,1,1,24,1,5,0,1,,,,,
martelu02,2021,1,MIA,NL,3B,1,0,9,0,1,0,0,,,,,
martelu02,2021,1,MIA,NL,SS,1,1,21,0,1,0,0,,,,,
marteno01,2023,1,CIN,NL,2B,1,0,3,0,0,0,0,,,,,
marteno01,2023,1,CIN,NL,3B,29,26,702,18,45,5,9,,,,,
marteno01,2023,1,CIN,NL,SS,4,3,72,1,5,0,2,,,,,
marteno01,2024,1,CIN,NL,2B,1,0,3,0,0,0,0,,,,,
marteno01,2024,1,CIN,NL,3B,55,53,1405,45,73,12,6,,,,,
martest01,2015,1,PIT,NL,OF,151,143,3868,205,16,2,1,,,,,
martest01,2016,1,PIT,NL,OF,123,120,3189,196,17,4,2,,,,,
martest01,2017,1,PIT,NL,OF,76,75,1996,157,8,1,0,,,,,
martest01,2018,1,PIT,NL,OF,139,137,3589,338,11,3,3,,,,,
martest01,2019,1,PIT,NL,OF,130,128,3424,297,8,5,2,,,,,
martest01,2020,1,ARI,NL,OF,33,33,828,71,2,0,0,,,,,
martest01,2020,2,MIA,NL,OF,28,27,641,52,1,1,0,,,,,
martest01,2021,1,MIA,NL,OF,64,63,1630,133,6,2,3,,,,,
martest01,2021,2,OAK,AL,OF,56,55,1438,147,2,1,0,,,,,
martest01,2022,1,NYN,NL,OF,116,116,2996,209,9,1,1,,,,,
martest01,2023,1,NYN,NL,OF,85,82,2105,155,7,1,1,,,,,
martest01,2024,1,NYN,NL,OF,85,80,2041,138,6,2,2,,,,,
marteyu01,2022,1,SFN,NL,P,39,0,144,0,7,0,1,,,,,
marteyu01,2023,1,PHI,NL,P,40,0,118,1,2,0,0,,,,,
marteyu01,2024,1,PHI,NL,P,23,0,78,4,2,0,0,,,,,
martiad01,2022,1,OAK,AL,P,12,12,173,1,2,0,1,,,,,
martiad01,2023,1,OAK,AL,P,22,1,165,5,6,0,0,,,,,
martian02,2024,1,CLE,AL,2B,1,1,21,0,1,1,0,,,,,
martian02,2024,1,CLE,AL,3B,3,3,78,2,5,1,0,,,,,
martian02,2024,1,CLE,AL,OF,43,33,894,64,1,1,0,,,,,
martiau01,2024,1,MIN,AL,2B,14,10,282,15,19,0,3,,,,,
martiau01,2024,1,MIN,AL,OF,80,59,1554,124,1,1,0,,,,,
martibr01,2019,1,TEX,AL,P,51,2,187,1,5,0,0,,,,,
martibr01,2020,1,TEX,AL,P,15,0,44,1,0,0,0,,,,,
martibr01,2021,1,TEX,AL,P,66,0,187,1,10,2,0,,,,,
martibr01,2022,1,TEX,AL,P,55,1,150,4,7,0,2,,,,,
martica04,2015,1,SLN,NL,P,31,29,539,18,26,2,3,,,,,
martica04,2016,1,SLN,NL,P,31,31,586,25,17,3,3,,,,,
martica04,2017,1,SLN,NL,P,32,32,615,12,12,4,4,,,,,
martica04,2018,1,SLN,NL,P,33,18,356,8,19,3,3,,,,,
martica04,2019,1,SLN,NL,P,48,0,145,6,7,1,0,,,,,
martica04,2020,1,SLN,NL,P,5,5,60,3,3,1,1,,,,,
martica04,2021,1,SLN,NL,P,16,16,247,10,9,1,0,,,,,
martich02,2015,1,NYA,AL,P,24,0,62,3,2,0,0,,,,,
martich02,2018,1,TEX,AL,P,46,0,125,1,3,1,0,,,,,
martich02,2019,2,ATL,NL,P,20,0,53,0,3,1,0,,,,,
martich02,2019,1,TEX,AL,P,38,0,114,0,2,1,0,,,,,
